3301,利咽、凉血、清热
3302,解毒、利湿、消肿、清热
3303,解毒、凉血、清肺、止咳、止血、清热
3304,提高免疫功能、化疗的毒副反应、降低血脂、减轻癌症放疗
3305,明目、利水、清热
3306,消积、除胀、散瘀、解毒
3307,散瘀、生肌、止痛、止血
3308,透疹、清热、发表、止痒、祛风
3309,生肌、敛疮、燥湿、清热
3310,润肺、解毒、散结、活血、消肿、止咳
3311,祛湿、杀虫、止痒、清热
3312,散热、散风、杀虫
3313,祛湿、解毒、杀虫、消肿、止痒、清热
3314,散瘀、胜湿、透疹、活血、发表、祛风
3315,解毒、止痛、消肿、清热
3316,止血、敛疮
3317,消疳、止痛、清肺、止咳、止血、健脾
3318,活血、止血
3319,玫毒、止痛、杀虫、消肿、止痒、祛风
3320,凉血、解毒、清热
3321,利湿、清热
3322,活血、通络
3323,泻火、解毒
3324,驱虫、解毒
3325,益胃、利水、消肿、补脾
3326,熄风、解毒、平肝、清热
3327,止痛、催产
3328,杀虫
3329,活络、健脾、舒筋、附温
3330,解毒、凉血、止血、清热
3331,清湿热、解疮毒
3332,驱虫、解毒、止血、清热
3333,解毒、凉血、利湿、止血、清热
3334,安神、养心
3335,利小便、祛风湿
3336,活血、止痛、壮骨、利关节、壮筋
3337,除湿、活血、舒筋、祛风
3338,解毒、泻火、燥湿、清热
3339,解毒、活血、杀虫、止血
3340,止痛、活络、祛风
3341,祛瘀、祛湿、解毒、活血、止痛、利尿、止血、清热
3342,解毒、止痛、杀虫、消肿、清热
3343,除湿、解毒、消热、祛风
3344,止渴、养血、润燥、清热
3345,生发、润肤、祛风
3346,解痉、止痛、消肿
3347,解毒、和胃、破积
3348,健中、解毒、消肿、和胃
3349,解毒、凉血、利尿、通淋、止血、清热
3350,解毒、活血、利尿、清热
3351,解毒、活血、利尿、通淋、消肿、清热
3352,除湿、消食、发汗、杀虫
3353,凉血、舒筋、解毒
3354,解毒、凉血、利湿、消肿、止血、清热
3355,泻火、解毒
3356,散瘀、解毒、消肿、祛风
3357,解毒、醒神、敛疮
3358,解毒、利水、消肿、清热
3359,燥湿、解毒、清热
3360,解毒、活血、止血、化瘀
3361,明目、清热
3362,熄风、散结、平肝、凉血、通淋、除热、消痰、止血
3363,除湿、解毒、祛风
3364,止渴、解毒、催生断片、生津、清热
3365,除湿、理气、散寒、祛风
3366,解毒、散结、化痰、消肿、利尿、清热
3367,除湿、散结、消痈、祛风
3368,清肺、化痰、通淋、利尿
3369,生肌、解毒、收敛、清热
3370,生津、清热
3371,疏风、凉血、退翳、明目、止血、清热
3372,燥湿、止痒
3373,行气、健胃、消食
3374,导滞、调中、行气、止痛
3375,滋阴、润肺、止咳、养胃
3376,强筋骨、通络、利水、行气、活血、消肿、补肝肾、祛风
3377,通脉、活血、利尿、清热
3378,通络、活血、行气、止痛、散寒、祛风
3379,风湿、祛除、止痛、症瘕、温经
3380,消积、抗癌、化瘀
3381,祛湿、解毒
3382,除湿、祛风、解毒、散结、止痛、清热
3383,涩肠、止泻
3384,宣肺、止咳、行气、止痛、温中、止泻、利湿
3385,止咳、通便
3386,祛风湿、安胎、补肝肾
3387,润肺、消肿、利尿、止咳
3388,祛瘀、解毒、杀虫、消肿
3389,解毒、清热
3390,利湿、杀虫、止痒、清热
3391,解毒、消痈、消肿、清热
3392,解毒、行气、利湿、健脾、祛风
3393,燥湿健脾消食、温中行气止痛、解毒、消肿
3394,利咽、清热利湿退黄、消肿
3395,利咽、疏肝、生肌、润肺、敛疮、和胃
3396,疗疮、解毒
3397,祛湿、舒筋
3398,祛湿、舒筋
3399,祛湿、舒筋
3400,除湿、通经、解毒、活络、消肿、祛风
3401,抗癌、补气、润肺、养血、降压、止咳、止血
3402,散瘀、利湿、止血、消肿
3403,除湿、活血、行气、止痛、舒筋、祛风
3404,利湿、止痒、清热
3405,止痛、解毒、消肿
3406,降压、镇静、平肝
3407,平喘、活血
3408,止泻、敛疮、行气、活血
3409,解毒、利尿、通淋、清热
3410,解毒、透疹、清热
3411,散瘀、利水、活血、消肿
3412,除湿、通络、活血、祛风
3413,消食、散瘀、行气、止痛、止血、清热
3414,利湿、解毒、清热
3415,健脾胃、解疮毒
3416,活血、止痛、理气、止血
3417,除湿、解毒、杀虫、祛风
3418,解毒、敛疮
3419,活血、止痛、利湿、续骨、清热
3420,止泻、固涩、收敛、止血
3421,止泻、敛疮、活血、止痛、杀虫、收涩
3422,强筋骨、活血、祛风湿、止痛
3423,化痰、透疹、消胀
3424,散瘀、解毒、止血、清热
3425,消食、止泻、消肿、止血
3426,行气、止痛、活血
3427,止血
3428,活血、舒筋
3429,消积、下痢、散瘀、止血、清热
3430,泻火、解毒
3431,利咽、活血、止痛、利尿、通淋、清热
3432,解毒、消肿、收敛、止血
3433,解毒、利湿、消肿、清热
3434,固脱、收敛
3435,活血、化湿、健脾、祛风
3436,生肌、排脓、解毒、透疹、活血、清热
3437,解毒、敛疮
3438,润肺、杀虫、止咳、止痒
3439,生肌、止痛、止血、化瘀
3440,除湿、解毒、清热、祛风
3441,消食、解毒、消肿、和胃
3442,除湿、退黄、清热
3443,解毒、活血、止痛、利湿、祛风
3444,退黄、消翳、定喘、镇痛、截疟
3445,活血、止痛、补肝肾、强腰膝
3446,解毒、止血、化瘀、清热
3447,燥湿、解毒、清热
3448,祛瘀、解毒、敛疮、止痛、消肿、止血
3449,解毒、行气、活血、止咳、宣肺、清热
3450,祛风湿
3451,下乳
3452,解毒、利尿、止血、清热
3453,利湿、化痰、止咳、清热
3454,解毒、清热
3455,除湿、解毒、散结、化痰、止咳、清热
3456,平喘、解毒、祛风湿、止咳、清热
3457,活血、止痛、利湿、清热
3458,宽中、行气、止咳、宣肺
3459,利水、通淋、健脾、补肾
3460,解毒、接骨、利湿、消肿、止血、清热
3461,驱虫、止痛
3462,清热解毒敛疮
3463,开胃、下气
3464,解毒、燥湿、止痒、清热
3465,解毒、消肿
3466,止咳、化痰、清热
3467,解毒、散瘀、清热
3468,止呕、补肾
3469,利湿、止咳、止血、化瘀、清热
3470,解毒、散血、利尿、清热
3471,消食、行气、化痰、健胃
3472,止渴、活血、利尿、止咳
3473,解毒、清热
3474,祛痰、平喘、解表、化湿、解毒
3475,栽疟、杀虫、补虚、祛风
3476,活血、散瘀、清热
3477,调经、活血
3478,生肌、活血、止痛、消肿
3479,固精、敛疮、止咳、涩肠、止血
3480,益胃、止咳、生津、止呕
3481,消食、化积、回乳
3482,解肌、止渴、除烦、清热
3483,利温、解毒、止痒、祛风
3484,解毒、清热
3485,排石、利湿、通淋、清热
3486,止痛、麻醉
3487,疏风、角毒、利湿、清热
3488,敛肺、止咳、降血压、解酒
3489,和中、养颜、泽发
3490,凉血、利尿、止血、清热
3491,解毒、消食、清热
3492,解毒、散结、利湿、化痰、化瘀、清热
3493,解毒、散结、利湿、化痰、化瘀、清热
3494,除湿、祛风
3495,熄风、解毒、凉血、清热
3496,解毒、利湿、健脾、清热
3497,解毒、清热、止痒、祛风
3498,调经、利湿、健脾
3499,发汗、安神、止痛、健脾
3500,通经、破血、消症、逐瘀
3501,利水、消肿
3502,清热
3503,调经、解毒、利水、清热
3504,解表、散风、降气、化痰
3505,除湿、活血、止痛、祛风
3506,除湿、祛风、止痛、清热
3507,清湿热、解毒
3508,止泻、解毒、涩肠、截疟
3509,解毒、活血、止痛、强心、消肿、利尿
3510,消肿、化瘀
3511,消积、解毒、行气、止痛、消肿、健脾
3512,活血、通络、生肌、收敛、清热、解毒
3513,止咳、解毒、清热
3514,接骨、退翳、利尿、明目、清热
3515,止泻、温中、活络、舒筋、散寒、祛风
3516,止泻、利湿、止咳、清热
3517,消肿、利尿
3518,宁心、保肝、安神、解毒
3519,防腐、解毒、杀虫、收敛、燥湿
3520,散瘀、止血
3521,祛湿、止带
3522,止痛、通络
3523,活血、止痛、消肿、祛风
3524,除湿、散寒
3525,解毒、凉血、利湿、清热
3526,止痛、消肿
3527,祛瘀、解毒、止痛、消肿
3528,散瘀、解毒、利湿、止痛、通淋、清热
3529,消食、鲜毒、燥湿、清热
3530,解毒、清热
3531,散瘀、解毒、止血、清热
3532,和中、开胃、利湿、清热
3533,祛、风利湿、解毒、活血、消肿、清热
3534,止渴、通淋、健胃、解热
3535,除湿、祛风、健脾、补肾
3536,止血
3537,解毒、除痹、利湿、消肿、清热、止血、祛风
3538,通络、滋养、肝肾、祛风
3539,消翳、滋养、明目、肝肾
3540,解毒、止痢、涩肠、清热
3541,明目、退翳、解毒、健胃、消食
3542,清热、解毒、活血、止痛、止咳、消积
3543,解毒、凉血、化痰、消肿、止咳、清热
3544,益精、养血、补肾
3545,散热、去翳、醒神、开窍、止痛、明目
3546,开胃、生津、疏肝、解郁、化痰
3547,清络、化湿、益肝、明目、祛暑、清热
3548,理气、安胎
3549,除湿、祛风、解毒、清热
3550,解毒、制酸、清热
3551,解毒、化痰、散结
3552,生肌、解毒
3553,止泻、收敛、止带
3554,排石、利湿、通淋、清热
3555,除湿、活络、止痛、祛风
3556,补虚劳、解毒、散结、祛风
3557,解毒、消肿、清热
3558,生肌、解毒、敛疮、消肿
3559,退黄、利尿、通淋、清热
3560,除湿、解毒、消肿、祛风
3561,杀虫、补虚
3562,解毒、行气、止痛、清热
3563,除湿、解毒、通络、清热
3564,除湿、清肺、止咳、祛风
3565,利水、消肿
3566,止呕、和胃
3567,止痛、温中
3568,平喘、止痛、祛风
3569,平喘、镇咳、止痛、拔脓
3570,拔脓、止痛、镇咳
3571,祛瘀、排脓、消炎
3572,消肿、利尿
3573,解毒、消障翳、清热
3574,理气、和中
3575,解毒、祛湿、活血、止痛
3576,平喘、解毒、杀虫、截疟
3577,定喘、截疟、驱蛔
3578,祛风湿、逐瘀血
3579,补血、活血、润肠
3580,生肌、止血
3581,解毒、敛疮、止痛、杀虫、止痒、祛风
3582,解毒、敛疮、止痛、杀虫、止痒、祛风
3583,解毒、敛疮、温肺、止咳
3584,疏风、清热
3585,消食、利尿、健胃、清热
3586,解毒、活血、止痛、消肿、散寒、祛风
3587,止汗
3588,发汗、解表、平喘、利水、消肿、宣肺
3589,活血、生发、祛风
3590,祛瘀、止血、利尿
3591,镇痛、定惊安神。、祛风
3592,除湿、散瘀、活血、止痛、理气、祛风
3593,止泻、消热、止痛、收敛
3594,消肿、止痛、清热、解毒
3595,温肾、活血、通乳、止血
3596,消食、通经、消肿、利尿、止痢、下乳
3597,化痰、温胃、降逆、止咳
3598,通经、平喘、止痛、止咳
3599,止血
3600,解毒、收敛、燥湿、止血、止带、清热
3601,消积、解毒、利尿、消肿、健胃、清热
3602,解毒、通络、活血、清热
3603,散瘀、止血
3604,泻火、清热
3605,解毒、凉血、利湿、止血、清热
3606,润肠、化痰、通便、止咳
3607,消肿、退翳、明目、清热
3608,解毒、疏风、化痰、清热
3609,止咳、祛痰
3610,止咳、平喘、祛痰
3611,止咳、润肺
3612,解表、透疹、祛风、胜湿、解毒
3613,理气、止痛
3614,除湿、解毒、活血、清热、止血、祛风
3615,消痰、止咳、祛风湿、和胃、舒筋
3616,祛风、解毒、利湿、清热
3617,熄风、通络、平肝、强筋、壮骨、祛风
3618,利湿、明目、清肝、清热
3619,解毒、杀虫、通乳、祛风
3620,解毒、杀虫、消肿、祛风
3621,滋阴、止渴、生津、清热
3622,疏散、风热、清利头目
3623,止咳、平喘
3624,散瘀、利湿、止痛、通淋、止血、清热
3625,止泻、收敛、止痢
3626,散瘀、解毒、凉血、消肿、止血、清热
3627,止痛、杀虫
3628,调经、散瘀、活血、止痛
3629,肝肾、凉血、止血、补益
3630,止血、消肿
3631,通窍、活血、利湿、清热
3632,解毒、疏风、化痰、消肿、止咳、清热
3633,散热、散风、止痒
3634,祛寒、解毒、通血脉、润肤、润皮、祛风
3635,强筋骨、补中气、调血脉、益肾精
3636,强筋骨、补肾阳、壮腰膝、益精血
3637,强筋骨、温肾、益血脉、补髓、填精、壮阳
3638,补虚
3639,解毒、补虚、生津、止血
3640,开胃、平肝、提神、健脾
3641,明目、退翳
3642,杀虫、敛疮
3643,解毒、消肿
3644,益肾、除湿、补肺、解毒、固冲、杀虫、健脾、祛风
3645,消积、解毒、散结、行瘀、止痛、化痰
3646,疏风、平肝
3647,清虚热、明目、肝肾、补益
3648,清热、明目、解毒、散瘀、消肿、止咳
3649,强筋、健骨
3650,祛湿浊、止咳喘、行气、活血
3651,祛风、除湿、消食、利尿、温中、理气
3652,温肺、利湿、化痰、健脾
3653,利尿、催乳
3654,调经、解毒、活血、利湿、下乳、健脾
3655,导滞、消食、解毒、活络、舒筋、清热
3656,止血、解毒
3657,解毒、活血、利湿、清热
3658,解表、清暑、利湿、理气
3659,止渴、解毒、润燥、止血
3660,利咽、消瘿
3661,止呕、降逆
3662,通经、活络、止痛、消肿
3663,健脾补中养血活血
3664,驱虫、止痢、清热
3665,强筋骨、祛寒湿、活血、利尿
3666,强筋骨、通经、活血、利尿、通淋、补肝肾
3667,祛风、敛疮、解热、止痒、清热
3668,解毒、杀虫、消肿、通便、止血、清热
3669,通经、利尿、收敛、止血、解毒、敛疮
3670,解毒、凉血、杀虫、清热
3671,胜湿、止痛、散寒、祛风
3672,益肾、补肺、去湿、健脾
3673,祛痰、通经络、祛风湿、止咳
3674,解毒、通络、活血、消肿、止咳、祛风
3675,安神、敛疮、定惊
3676,利水、消肿、止血、清热
3677,解毒、止痛、杀虫、消肿
3678,散瘀、止痛、利尿、消肿、祛风
3679,止渴、补血、止血、止带、益精
3680,止痹痛、补肾益精强腰膝
3681,除湿、活血、止血、祛风
3682,无
3683,补虚损、养血、解毒、润燥、生津、益肺胃
3684,强筋骨、补胃、补脾、益气血
3685,除痞、消积、开胃、健脾
3686,疏风、清热
3687,利水、解毒、消肿
3688,止渴、补脑、消痞、祛风
3689,解毒、利湿、止咳、清热
3690,解毒、清热
3691,除湿、消积、散瘀、疏风、行气、化痰、解热、健脾
3692,利水、开胃、清热、解毒
3693,除湿、通络、活血、益气、健脾、祛风
3694,补中、通络、活血、祛风湿、健脾
3695,除湿、利水、消肿、祛风
3696,散热、祛痰、平喘、散瘀、散风、活血
3697,祛风、除湿、安神、止血、养阴、镇痛、定志、清热
3698,凉血、止血
3699,调经、活血、补血、舒筋
3700,生肌、解毒、止血、清热
3701,止痛、舒筋
3702,止艾、去疣、明目、和胃
3703,截疟、清热
3704,利小便、清肺热
3705,解毒、凉血、利湿、清热
3706,补肝、强筋、利尿、祛风、祛热
3707,健脑、化痰、清热、补肾
3708,除湿、活血、消肿、祛风
3709,祛痰定喘咳
3710,止痢、收涩、止血、化瘀
3711,凉肝、解毒、开窍、豁痰、清心、清热
3712,止呕、降逆
3713,解毒、清热、止痒、祛风
3714,蠲痹、敛疮、截疟
3715,和中、消食、舒筋络、祛寒、祛风
3716,明目、养血、补肝
3717,止咳喘、益肺
3718,消痈、清肺止咳凉血上血、解毒
3719,散瘀、活血、消肿、止血
3720,止疾
3721,解毒、止痛、消肿、祛风
3722,解毒、活血、止痛、消肿、化瘀、清热
3723,止咳、解毒、清热
3724,解毒、凉血、杀虫、通便、止血、清热
3725,散瘀、解毒、化痰、止咳、止血、清热
3726,调经、活血、止痛、清热
3727,解毒、利尿、止咳、清热
3728,补虚赢、健脾胃
3729,利尿、补肾
3730,解毒、利胆、通肠、消肿、明目、清肝
3731,解毒、凉血、消肿、止血
3732,镇惊、固齿、敛疮
3733,活络、止血、利湿、舒筋、清热
3734,厚肠
3735,平喘、止痛、化痰、止咳、祛风
3736,止血、益气
3737,生津、下乳、止咳
3738,托毒、消肿、益气、补虚
3739,敛疮、止痢
3740,利咽、解毒、透疹、疏散、风热、散结、消肿、宣肺
3741,除烦、止痛、消肿、清热
3742,散热、散风、消毒肿
3743,除湿、活血、祛风
3744,祛瘀、解毒、凉血、消肿
3745,解毒、清热
3746,消积、化瘀
3747,利尿、清热
3748,健胃、止痛
3749,解毒、平肝
3750,除湿、通经、解毒、活血、消肿、祛风
3751,杀虫、解毒、清热
3752,祛风、解毒、利湿、清热
3753,除湿、解毒、活血、化痰、止咳、祛风
3754,补血、下乳
3755,解毒、消炎、散寒、祛风
3756,利湿、肝肾、健脾、补益
3757,止咳、清热
3758,行气、和胃、疏散、风热
3759,祛瘀、止痛、消肿、清热
3760,利湿、解毒、清热
3761,生肌、解毒、凉血、消肿、收敛、祛风
3762,解毒、活血、消肿、祛风
3763,除湿、散风、解毒、止痛
3764,和中、祛湿、发表、清热
3765,安胎、解毒、止血、清热
3766,明目、止痒、清热
3767,解毒、消肿、利尿、通淋
3768,解毒、利水、脾肾、补益
3769,解毒、散结、消肿、清热
3770,除湿、定痛、杀虫、祛风
3771,止血、解毒
3772,除湿、止泻、健脾、祛风
3773,镇痉、解毒、通淋、清热
3774,燥湿、解毒、杀虫、止痒
3775,养阴、平肝
3776,养阴、益气
3777,活血、滋阴、补血
3778,止泻、化痰、止咳、理气、和胃
3779,行气、止痛、和胃
3780,行气、止痛、止咳、止血
3781,健胃、止痛、角毒、散风、除湿、止痒
3782,解毒、敛疮
3783,解表、止痛、散寒、祛风
3784,止渴、安胎、生津、和胃
3785,涩肠、止痢
3786,养肝肾、益肠胃
3787,散瘀、止痛
3788,解毒、清热
3789,止痛、祛风
3790,止咳、平喘、敛肺
3791,清湿热、降逆气
3792,除湿、清热、解毒、化痰、止咳、祛风
3793,解毒、止痛、消肿、清热
3794,平喘、活血、祛风湿、止痛、止咳、强腰膝、壮阳、补肾
3795,消积、安神、解毒、行气、活血、养心
3796,除湿、解毒、活血、止痛、消肿、祛风
3797,安神、止痛、和血、养心
3798,除湿、通经、解毒、活血、消肿、祛风
3799,除湿、通经、解毒、活血、止痛、祛风
3800,除湿、祛风、止痛、和胃、清热
3801,除湿、疏风、止痛、清热
3802,行气、止痛、解毒、消肿
3803,消积、杀虫、止痒
3804,利水、杀虫、消肿、下乳
3805,解暑、止血、清热
3806,通络、平肝、清肺、和胃
3807,解毒、敛疮
3808,除湿、散瘀、止痛、祛风
3809,消肿毒、清湿热
3810,利湿热、通乳汁
3811,安胎、解毒、利水
3812,解毒、消肿
3813,除湿、解毒、活血、消肿、清热、祛风
3814,祛风湿
3815,解表、解毒、疏风、活血散冷冻、清热
3816,调经、活血、止痛、化瘀
3817,解毒、疏风、透疹、举陷、升阳、清热
3818,消食、解毒、化滞、清热
3819,解毒、凉血、止血、清热
3820,解毒、凉血、消肿、清热
3821,解毒、利湿、消肿、清热
3822,散瘀、托毒、利肺、清热
3823,解毒、消肿
3824,消积、祛痰、生肌、散结、软坚、化腐、破瘀、利尿
3825,解毒、清热
3826,暖胃和中降逆
3827,和中、止吐、止泻、利水、消肿、降逆
3828,祛瘀、接骨、活血、止痛
3829,解毒、凉血、止血、清热
3830,消积、散瘀、解毒、利湿、消肿、止血、健脾、清热
3831,除烦、止渴
3832,缩尿、止泻、补中、解毒、益气、敛汗、健脾
3833,除热、养阴、止汗
3834,解毒、凉血、止痒、祛风
3835,驱虫、解毒、利水、凉血、消肿、止血、清热
3836,调经、排石、利胆、活血、通林、清热
3837,散瘀、止血
3838,散瘀、凉血、生津、止血、清热
3839,消积、解毒、行气、杀虫
3840,熄风、调经、平肝、活血、止带
3841,通鼻窍、疏风、止咳
3842,利咽、解毒、清肺、消肿
3843,止咳、化痰、平喘
3844,解毒、活血、止痛、祛风
3845,解毒、清热
3846,温中祛痰定喘
3847,解毒、清热
3848,解表、清热
3849,补肾阳、强筋骨、益精血
3850,除湿、活血、行气、止痛、消肿、祛风
3851,散瘀肿、续筋、祛风湿、续骨
3852,调经、润肤、和血、理气
3853,解毒、活血、利湿、清热
3854,除湿、通经、解毒、活血、消肿、祛风
3855,利咽、养血、解毒、止痢、止咳、止血
3856,蚀腐、蚀疮、去腐、杀虫、劫痰、截疟
3857,蚀疮、祛痰、去腐、定喘、杀虫、截疟
3858,止咳、平喘
3859,利咽、润肺、止咳、清热
3860,止泻、温中、止血、温经
3861,除湿、活血、止痛、祛风
3862,除湿、敛肺、行气、止咳、健胃、祛风
3863,宁神、活血、补虚
3864,利湿、解毒、健脾、消积
3865,利咽、润肺、清肠、通便、清热
3866,止痛、和血、败毒、祛风
3867,解毒、利湿、止血、化瘀、清热
3868,解毒、利湿、止痒、清热
3869,除湿、解毒、凉血、祛风
3870,消滞、利湿、健胃、清热
3871,解毒、拔毒、止痒、清热
3872,生肌、止血
3873,散瘀、活血、补虚、止咳
3874,镇痉、发汗、解表、止痛
3875,解毒、凉血、利湿、清热
3876,强腰、解毒、消肿、补肾
3877,清热、通便、化滞、止痛
3878,益气、健脾
3879,活血、健脾胃、调经
3880,调经、活血、益肺、健脾
3881,散瘀、凉血、止痛、止血
3882,解毒、泻火、燥湿、清热
3883,解毒、消肿、泻火、清热
3884,消食、消炎、消肿、利尿、抗痨、健胃
3885,解毒、清热
3886,壮阳、补肾
3887,调经、止痛
3888,固肠、脾胃、利水、活血、收涩、补益
3889,解毒、养阴、益气、清热
3890,止痛、祛风
3891,利水、清热
3892,解毒、活血、行水、消肿、清热、祛风
3893,活血、止血
3894,避浊、利水、消肿、化湿
3895,凉血、健脾利水消肿、止血
3896,消食、敛疮、清胃、止痛、化痰、生津、止血
3897,散瘀、解毒、凉血、消肿、止血、清热
3898,除湿、解毒、利水、消肿、祛风
3899,解毒、通络、利湿、消肿、祛风
3900,强筋骨、补气、利小便、补血
3901,平喘、止泻、活血、收敛、止咳、祛风
3902,祛瘀、解毒、平肝、活血、利湿、清热
3903,平肝、利湿、通淋、清热
3904,散瘀、解毒、通络、消痈、止血、祛风
3905,解毒、催乳、凉血、利湿、清热
3906,除疟、清热
3907,利水、消肿
3908,止泻、健脾
3909,解毒、清热
3910,破血、温肺、暖胃、消肿、止咳、健脾
3911,凉血、解毒
3912,散结、软坚、活血、化瘀
3913,止血、收敛、止汗
3914,止痛、平喘
3915,祛瘀、止血、利尿
3916,解毒、散结、消痈、清热
3917,解毒、利尿、清热
3918,祛风、通经、解毒、活血、止痒、清热
3919,缩尿、补肾、益精
3920,止血、通络、祛风
3921,解毒、清热
3922,防腐、解毒、消痰、清热
3923,和中、清暑、健胃、化湿
3924,活血、明目
3925,解毒、利尿、清热
3926,散结、化痰、燥湿、祛风
3927,消食、利尿、清热
3928,生肌、疏风、敛疮、化痰、止咳、清热
3929,散瘀、解毒、凉血、清热
3930,除湿、解毒、止痒、清热
3931,补气、解毒、健脾
3932,解毒
3933,解毒、活血、舒筋、清热
3934,续筋、通经络、活血、续骨、祛风
3935,活血、止痛、消肿、祛风
3936,发汗、解暑、角毒、利湿
3937,胜湿、止痛、散寒、祛风
3938,解毒、利尿、通淋、清热
3939,强壮、通经、滋补、活络、明目
3940,解毒、止痢、活血、消肿
3941,解毒、清热
3942,散瘀、止痛、杀虫、涌吐
3943,通络、除显、健脾、化瘀、祛风
3944,益肾、养血、补肝、消肿、健脾
3945,祛风湿、通经络
3946,解毒、凉血、止血、祛风
3947,平喘、解毒、止咳、明目、清肝
3948,解毒、收敛、止血、清热
3949,活络、祛风湿、止痛、消肿、舒筋
3950,解毒、定惊、息风、清热
3951,散风、解毒、利湿、化痰、消肿、散寒
3952,平喘、止痛、止咳、祛风
3953,燥湿、解毒、清热
3954,解毒、杀虫、退翳、明目、止痒、清热
3955,逐水、解毒、杀虫、消肿
3956,解毒、利水、止痛、消肿、清热、祛风
3957,宣气、化湿
3958,解毒、强筋、活血、利湿、壮骨、祛风
3959,除湿、消食、活血、止痛、健脾、祛风
3960,散瘀、止痛、行气、宽中、祛风、除湿
3961,解毒、敛疮、消肿、燥湿、止血定痛散瘀、清热
3962,消食、解毒、行气、清热
3963,除湿、解毒、消肿、祛风
3964,活血、利湿、消肿、清热
3965,解毒、消肿
3966,止咳、平喘、祛痰
3967,止咳、解毒、清热
3968,玫毒、通络、散结、止痛、止痉、祛风
3969,利湿、退贡
3970,利湿、解毒、清热
3971,解毒、清热
3972,清热毒、凉血、利肝胆、止血
3973,解毒、收敛、止血、清热
3974,强筋骨、活血、祛风湿、逐瘀
3975,解毒、敛疮、润肠、通便
3976,风湿、解毒、祛除、止痛、消肿、止血
3977,祛风活敌国、杀虫、解毒
3978,missing
3979,散表寒、祛风湿、止痛、利关节
3980,祛瘀、行气、活血、止血
3981,清虚热、生津液
3982,行气、止痛、止带
3983,止泄、固肾、涩精、补脾
3984,除湿、活络、止痛、祛风、明目、安神
3985,散瘀、活血、止痛、消肿
3986,利咽、润肺、止咳、清热
3987,解毒、消痈、利湿、退翳、明目、清热
3988,利湿、解毒
3989,解毒、开窍、利湿、清热
3990,解毒、止痛、消肿、清热
3991,通经、活血、祛风湿、化痰、止咳
3992,散瘀、解毒、凉血、止痛、止咳、清热
3993,除湿、消食、散瘀、止痛、健脾、祛风
3994,散瘀、止痛、利水
3995,疏风、利湿、杀虫、健脾、清热
3996,解毒、退翳、明目、清热
3997,和中、除痹、益气、化湿
3998,止泻
3999,退黄、解毒、利湿、清热
4000,强壮、滋补、利水、止痛、消肿、化瘀
4001,祛民热、清肝火、退翳、明目
4002,除湿、凉血、明目、止血、清肝
4003,凉血、杀虫、燥湿、止血、止痒、清热
4004,调经、活血、利湿、清热
4005,解毒、清热
4006,解毒、利水、消肿、补虚、清热
4007,行瘀、止痛、散寒、祛风
4008,解郁、明目、理气、清肝
4009,行气、止痛
4010,通乳、利尿、清热
4011,除湿、通络、止痛、祛风
4012,破血、解毒、止痛、消肿、清热
4013,祛风散瘀止痛
4014,止痒、祛风
4015,消积、疏肝、化滞、破气
4016,平肝降压。、行气、止痛、解毒、消肿
4017,除湿、散瘀、解毒、止痛、消肿、祛风
4018,消食、坠痰、定惊、平肝、攻积、下气
4019,解毒
4020,止泻、涩精、益气、利尿、通淋、健脾
4021,解毒、疏风、凉血、清热
4022,益气、补中
4023,止痛、解毒、消肿
4024,利尿、通经
4025,活血、利湿、舒筋、清热
4026,通乳
4027,解毒、平肝、祛风湿、镇惊、止痒
4028,除湿、消积、健脾、祛风
4029,止痛、乌须发
4030,明目、杀虫、清热
4031,missing
4032,解暑、除蒸、截疟、清热
4033,解毒、泻炎、燥湿、清热
4034,胜湿、止痛、发表、祛风
4035,止泻、解毒、止咳、止血
4036,解毒、清热
4037,解毒、祛风
4038,解毒、凉血、泻火、止血、清肝、清热
4039,清热、解毒、活血、散结
4040,健胃、清肝
4041,活血、消肿、清热
4042,止痛、解毒、清热
4043,散血、消肿
4044,止痛、利湿、敛疮
4045,祛风、利湿、止血、清热
4046,除湿、滋补、通淋、祛风
4047,凉血、止咳、止血、清热
4048,散瘀、解毒、凉血、清肺、止咳、止血
4049,止泻、温中
4050,散瘀、止痛
4051,益五脏、止渴、清肺胃、养阴、利尿、生津
4052,滋阴、降火、消瘀、止血
4053,生肌、去翳、明目、止血
4054,杀虫、解毒、清热
4055,利咽、调经、通淋、下乳
4056,散瘀、解毒、止痛、杀虫、消肿
4057,杀虫、解毒
4058,解毒、消肿
4059,利湿、止血、化瘀、清热
4060,除湿、消积、化瘀、祛风
4061,祛痰、逐水、杀虫、通便、祛腐、止痒、攻毒
4062,止泻、收湿、杀虫、止痒
4063,降压、利耳目、止血、下气
4064,除湿、解毒、凉血、止痛、止血、清热
4065,消积、解毒、降压、止血、下气、清热
4066,消积、解毒、敛疮、宽肠、下气、健脾
4067,行瘀、止血
4068,降气、化痰、疏散、风热
4069,消积、祛痰、逐饮、利水、杀虫、通便
4070,利水、消肿、制酸、和胃
4071,解毒、润燥、化痰、清热
4072,明目、祛风
4073,凉血、利湿、止血、清热
4074,凉肝、平肝、利湿、明目、止血、清热
4075,解毒、散结、凉血、利湿、止血、清热
4076,解毒、降逆、止血、下气
4077,平喘、止咳、燥湿、明目、清肝、清热
4078,清虚热、舒筋络、退黄、祛风湿、利湿
4079,坠痰、解毒、敛疮、镇惊、止血
