,Label,名称,Taste,Type
583,7.0,臭茉莉叶,平、苦,missing
5378,7.0,乌苏里瓦韦,平、苦、毒,missing
6392,7.0,野芫荽,平、苦、辛,missing
8533,7.0,杏香兔耳风,平、苦、辛,missing
596,7.0,翅子木,平、苦,missing
9930,7.0,大花卫矛果,平、苦、辛,大肠
9924,7.0,短葶仙茅,平、苦,膀胱、肾
577,7.0,臭菘叶,平、苦、辛,missing
9465,7.0,草向荆,平、苦、淡,大肠、小肠
576,7.0,臭菘种子,平、苦、辛,missing
556,7.0,草龙根,平、苦,missing
553,7.0,草问荆,平、苦,missing
8535,7.0,杏李,平、苦,missing
8497,7.0,小果蔷薇,平、苦、涩,missing
9940,7.0,顶冰花,平、苦,心
6404,7.0,野梧桐,平、苦、涩,胃
9450,7.0,臭黄荆子,平、苦、辛,肺
8503,7.0,小对叶草,平、苦,missing
6423,7.0,野酒花,平、苦,missing
8510,7.0,心叶忽布,平、苦,missing
9959,7.0,大二郎箭,平、苦、毒,肺、心、肾
6419,7.0,野荔枝,平、苦、涩,missing
5358,7.0,无患子树皮,平、苦、辛,missing
9953,7.0,大飞扬,平、苦、涩,肺、心、肾
8518,7.0,纤花千金藤,平、苦、辛,missing
6410,7.0,野牡丹子,平、苦,missing
6409,7.0,野木耳菜,平、苦、辛,missing
5345,7.0,五凤朝阳草,平、苦、辛,肺
9944,7.0,蝶须,平、苦,肺
5357,7.0,无患子叶,平、苦,肺、心
633,7.0,粗皮松萝,平、苦、甘,missing
552,7.0,草香附,平、苦、辛,missing
6493,7.0,榆荚仁,平、苦、辛,missing
820,7.0,大毛桐子根,平、苦,肺、胃、脾
8388,7.0,桃奴,平、苦,missing
10149,7.0,俯垂球花板春,平、苦,心
1011,7.0,灯油藤子,平、苦、辛、毒,missing
4966,7.0,蓍实,平、苦、酸,missing
4969,7.0,楤木叶,平、苦、甘,missing
4970,7.0,楤木花,平、苦、涩,missing
8387,7.0,桃树根,平、苦,missing
6581,7.0,竹叶兰,平、苦、甘,missing
9376,7.0,白果树皮,平、苦,小肠、脾
956,7.0,多穗石柯叶,平、苦、甘,missing
6565,7.0,中国繁缕,平、苦、辛,missing
951,7.0,打破碗花花,平、苦、辛、毒,大肠、胃、脾
937,7.0,冬里麻根,平、苦、辛,missing
6559,7.0,中华石楠,平、苦、辛,missing
981,7.0,地茄子,平、苦、辛,missing
10126,7.0,缝线石楠,平、苦,胃、胆
4954,7.0,鼠矢枣,平、苦,missing
4953,7.0,鼠尾草,平、苦、辛,missing
8364,7.0,台湾厚壳树,平、苦、咸、甘,missing
1070,7.0,玳玳花,平、苦、甘、辛,missing
8366,7.0,托盘,平、温、苦、涩、甘、酸,missing
4883,7.0,蛇眼草,平、苦、辛,missing
4884,7.0,蛇王藤,平、苦、辛,missing
8368,7.0,条叶猪屎豆,平、苦、辛,missing
8386,7.0,桃树胶,平、苦,missing
1065,7.0,毒鱼藤,平、苦、毒,脾
8375,7.0,通泉草,平、苦,missing
8376,7.0,铁仔,平、苦、涩、甘,missing
1053,7.0,单花金丝桃,平、苦,missing
4931,7.0,疏松卷柏,平、苦,心、大肠、胆
8379,7.0,铁扫帚,平、苦、甘,missing
8381,7.0,铁箭矮陀,平、苦、涩,missing
1058,7.0,独一味,平、苦、甘,missing
818,7.0,大木通,平、苦,missing
6557,7.0,中华水龙骨,平、苦,missing
10107,7.0,返魂草,平、苦,心
5115,7.0,太白三七,平、苦、甘,missing
6519,7.0,燕麦灵,平、苦、辛,missing
5118,7.0,太白丽参,平、苦、甘,missing
863,7.0,大花柳叶菜,平、苦、辛,missing
860,7.0,大花威灵仙,平、苦、辛,missing
6513,7.0,瘿花香茶菜,平、苦、辛,missing
5114,7.0,太白小紫菀,平、苦、辛,missing
10073,7.0,鹅掌金星草,平、苦、辛、淡、香、毒,missing
10068,7.0,鄂西粗筒苣苔,平、苦,肺、脾
9414,7.0,半夏曲,平、苦、辛,肺、大肠、脾
836,7.0,大狼把草,平、苦,missing
6500,7.0,腰骨藤,平、苦,missing
6497,7.0,摇钱树根,平、苦,missing
5154,7.0,条叶垂头菊,平、苦、甘,missing
5133,7.0,田唇乌蝇翼,平、苦,肺
5023,7.0,繸瓣珍珠菜,平、苦、辛,missing
872,7.0,大黑药,平、苦,missing
5087,7.0,天王七,平、苦,missing
6553,7.0,子楝树根,平、苦、涩,missing
6552,7.0,子楝树叶,平、苦、辛,missing
6550,7.0,虉草,平、苦、辛,missing
916,7.0,东北羊角芹,平、苦、辛,missing
8425,7.0,乌鱼刺,平、苦、甘,missing
898,7.0,大驳骨丹,平、苦、辛,missing
10076,7.0,峨眉黄芩,平、苦,脾、肾
892,7.0,大靛根,平、苦,心
12087,7.0,云南榧树,平、苦、涩,大肠、胃、脾
887,7.0,大发散,平、苦、甘,missing
8435,7.0,乌棒子,平、苦,missing
6533,7.0,鹰不扑,平、苦、辛,missing
5085,7.0,天王七叶,平、苦、涩,missing
5086,7.0,天王七果实,平、苦、涩,missing
5072,7.0,土大黄叶,平、苦、酸,missing
8546,7.0,细叶刺针草,平、苦,missing
5417,7.0,王瓜子,平、苦、酸,肺、大肠
546,7.0,茶油粑,平、苦、涩、辛、毒,大肠、胃、脾
6190,7.0,迎春花,平、苦、辛,膀胱、肾
6189,7.0,迎春花根,平、苦,missing
5855,7.0,狭头橐吾,平、苦、辛,missing
6187,7.0,迎山红,平、苦,missing
9730,7.0,钉头果叶,平、苦、辛,肺
5861,7.0,虾须草,平、苦,missing
188,7.0,白兰花叶,平、苦、辛,missing
5868,7.0,虾筏草,平、苦、辛,missing
183,7.0,白栎蔀,平、苦、涩,missing
177,7.0,白龙穿彩,平、苦、辛,missing
168,7.0,白毛藤根,平、苦、辛,missing
12412,7.0,走茎丹参,平、苦,肺、胃
12414,7.0,展毛翠雀花,平、苦,肺、大肠、脾
8706,7.0,鸭脚艾,平、苦、甘,missing
5877,7.0,绣球防风,平、苦、辛,missing
12421,7.0,钟萼草,平、苦,胃
8688,7.0,圆叶母草,平、苦,missing
213,7.0,白花鬼针草,平、苦、甘,missing
5778,7.0,细叶桉叶,平、苦、辛,肺、大肠、胃
254,7.0,白萆薢,平、苦、辛,missing
242,7.0,白对节子叶,平、苦、辛,missing
9535,7.0,陈火腿骨,平、苦、涩、辛,大肠、胃、脾
6216,7.0,郁金香,平、苦、辛,missing
5786,7.0,细齿叶柃,平、苦、涩,missing
5843,7.0,咸虾花,平、苦、辛,missing
5787,7.0,细柄薯蓣,平、苦、辛,missing
5805,7.0,香石藤叶,平、苦,missing
12382,7.0,朱砂根叶,平、苦、辛,肺
6204,7.0,谷木,平、苦、辛,missing
227,7.0,白果槲寄生,平、苦、甘,missing
5820,7.0,香胶木,平、苦、辛,肺
218,7.0,白花草,平、苦、甘,missing
8672,7.0,油茶,平、苦、毒,missing
5768,7.0,细枝柃,平、苦、辛,missing
12422,7.0,锥栗果壳,平、苦、涩,大肠
5939,7.0,腥藤,平、苦,missing
49,7.0,巴掌草,平、苦、酸,missing
6019,7.0,云实根,平、苦、辛、毒,肺、肾
8743,7.0,越橘,平、温、苦、涩、甘、酸、毒,missing
6024,7.0,云南紫珠,平、苦,missing
38,7.0,八角莲叶,平、苦、辛,肺
36,7.0,八楞木,平、苦、辛,missing
6017,7.0,云苔草,平、苦,missing
6042,7.0,月见草油,平、苦、甘、辛,missing
6049,7.0,月光花种子,平、苦、辛,missing
29,7.0,矮脚苦蒿,平、苦,missing
27,7.0,矮脚罗伞,平、苦、辛,missing
12463,7.0,紫荆丫,平、苦、涩、毒,脾
6082,7.0,叶下红,平、苦,missing
6083,7.0,叶上珠,平、苦、辛,missing
30,7.0,矮醋栗,平、苦,肺、膀胱
5911,7.0,斜叶榕叶,平、苦、涩,missing
6012,7.0,一把伞,平、苦、辛,missing
66,7.0,北风草,平、苦、辛,missing
6158,7.0,羊角草,平、苦、辛,missing
110,7.0,白杨树根皮,平、苦,missing
9679,7.0,池鹭,平、苦,心
104,7.0,白叶不翻,平、苦、辛,missing
98,7.0,白鱼尾果,平、苦,missing
12438,7.0,中华锥花,平、苦,肺、心
6011,7.0,一包花,平、苦、辛,missing
86,7.0,白猪栗根,平、苦、涩、辛,missing
6140,7.0,羊屎条根,平、苦、涩,missing
73,7.0,半蒴苣苔,平、苦,missing
6000,7.0,一味药,平、苦、涩,胃、脾
8733,7.0,野海棠,平、苦,missing
6134,7.0,羊蹄暗消,平、苦,missing
6132,7.0,羊蹄实,平、苦,missing
5973,7.0,橡木皮,平、苦、涩,missing
255,7.0,白背叶根,平、苦、涩,膀胱、脾、肾
8777,7.0,针筒线,平、苦、甘,missing
261,7.0,白八角莲,平、苦、甘,missing
5501,7.0,小紫含笑,平、苦、甘,missing
5514,7.0,小叶榕,平、苦,missing
12262,7.0,鸭脚木根,平、苦、淡,心
5519,7.0,小叶金鸡尾巴草,平、苦,missing
5523,7.0,小叶鹅掌柴,平、苦、甘、辛,missing
8576,7.0,雪下红,平、苦、辛,missing
5500,7.0,小紫金牛,平、苦,missing
12276,7.0,腋花杜鹃,平、苦、辛,肺
423,7.0,篦子草,平、苦,missing
421,7.0,篦子舒筋草,平、苦,脾
5560,7.0,小青藤,平、苦,missing
6316,7.0,药绿柴,平、苦,missing
5561,7.0,小青,平、苦、辛,missing
405,7.0,鼻血草,平、苦、涩,missing
439,7.0,霸王鞭,平、苦、涩、毒,心、脾
396,7.0,蓖麻叶,平、苦、辛、毒,missing
9882,7.0,东菊,平、苦,胃
495,7.0,赤麻,平、苦、涩,missing
6372,7.0,银木荷皮,平、苦、毒,大肠
529,7.0,刺苞南蛇藤果,平、苦、辛,missing
6370,7.0,银丝杜仲,平、苦、甘,missing
528,7.0,刺苞南蛇藤叶,平、苦,missing
527,7.0,刺萆薢,平、苦、辛,missing
6363,7.0,鸭儿芹,平、苦、辛,missing
8565,7.0,香草仔,平、苦、甘、辛,missing
5442,7.0,味牛膝,平、苦,missing
6359,7.0,鸭脚罗伞,平、苦、辛,missing
514,7.0,刺葡萄根,平、苦、甘、毒,missing
5447,7.0,威灵仙叶,平、苦、辛,missing
512,7.0,刺楸树根,平、苦、辛,missing
503,7.0,苍耳根,平、苦、毒,missing
500,7.0,陈壶卢瓢,平、苦、甘,missing
519,7.0,刺郎果,平、苦、辛,missing
391,7.0,斑点虎耳草,平、苦,心
5575,7.0,小六月寒,平、苦、辛,missing
5578,7.0,小礼花种子,平、苦、甘,missing
5697,7.0,血榧,平、苦、涩,肺、大肠
5698,7.0,血党,平、苦、辛,missing
5705,7.0,向阳花,平、苦、涩,missing
8633,7.0,叶底珠,平、苦、甘、毒,missing
9781,7.0,独叶白芨,平、苦,肺
6251,7.0,油茶根,平、苦、毒,missing
9798,7.0,大叶刺篱木,平、苦、涩,大肠、胃
6250,7.0,油茶叶,平、苦,missing
299,7.0,波叶紫金牛,平、苦、辛,missing
8781,7.0,肿足蕨,平、苦、涩,missing
5737,7.0,西藏桃叶珊瑚果,平、苦、涩,missing
270,7.0,百蕊草根,平、苦、辛,missing
8779,7.0,皂角菌,平、苦,missing
8654,7.0,迎红杜鹃,平、苦,missing
307,7.0,饱饭花枝叶,平、苦,missing
328,7.0,扁樱桃,平、苦、辛,missing
8624,7.0,友水龙骨,平、苦、甘,missing
12331,7.0,展枝唐松草,平、苦,肺、胃
6300,7.0,岩菖蒲,平、苦、涩,missing
5583,7.0,小酒饼花,平、苦,missing
6295,7.0,岩蒿,平、苦、辛,missing
5602,7.0,小花清风藤根,平、苦,missing
8613,7.0,云南双盾木,平、苦,missing
351,7.0,笔罗子,平、苦,肺
6285,7.0,岩萝卜,平、苦、甘,missing
6282,7.0,岩青菜,平、苦、辛,missing
6280,7.0,岩人参,平、苦、辛,missing
349,7.0,柏根白皮,平、苦,missing
6278,7.0,岩石松,平、苦、涩,missing
6277,7.0,岩石羊,平、苦、甘,missing
346,7.0,柏树叶,平、苦、涩,missing
338,7.0,扁豆根,平、苦、涩,大肠、膀胱
5659,7.0,小白棉,平、苦、甘,missing
11997,7.0,相似虾脊兰,平、苦,肺、心
11995,7.0,狭叶紫金片,平、苦、辛,肺
8398,7.0,痰药,平、苦、涩,missing
8358,7.0,太白艾,平、苦、辛,missing
4425,7.0,水杨枝叶,平、苦,missing
6834,7.0,紫叶秋海棠,平、苦,missing
4415,7.0,水珠草,平、苦、辛,missing
10382,7.0,红头小仙,平、苦,肺
6843,7.0,紫葳茎叶,平、苦,missing
4399,7.0,丝线吊芙蓉,平、苦,肾
4385,7.0,三尖杉根,平、苦、涩,missing
8223,7.0,水虾子草,平、苦、甘,missing
4369,7.0,三蕊草,平、苦、甘,missing
1386,7.0,光头稗子,平、苦,missing
8218,7.0,水珍珠菜,平、苦、辛,missing
10402,7.0,虎皮香草,平、苦,大肠、脾
4359,7.0,三叶莲,平、苦,missing
1398,7.0,光板猫叶草,平、苦,肺、脾
6831,7.0,紫玉簪,平、苦、甘,missing
4356,7.0,三叶槭根,平、苦、辛,missing
4349,7.0,三枝叶,平、苦、辛,missing
1422,7.0,拐枣七,平、苦,missing
8210,7.0,三方草,平、苦、甘,missing
6871,7.0,紫荆桠,平、苦、涩,missing
11796,7.0,万丈深茎叶,平、苦,肺、脾
8205,7.0,三匹叶,平、苦、涩,missing
4326,7.0,山橙,平、苦、甘、毒,missing
8966,7.0,万年松,平、苦、涩,胃、脾、肾
4316,7.0,山道年蒿,平、苦、辛,missing
11793,7.0,网肺衣,平、苦、淡,胃、脾
4312,7.0,山矾花,平、苦、辛,肺
10422,7.0,花斑裸胸鳝血,平、苦、咸,肺、心
8201,7.0,三叶青,平、苦,missing
4305,7.0,山岗稔,平、苦、辛,missing
9238,7.0,矮脚枫叶,平、苦,肺
4426,7.0,水杨木白皮,平、苦,missing
1343,7.0,公母草,平、苦、涩,missing
4430,7.0,水杨根,平、苦,missing
8832,7.0,紫藿香,平、苦、涩、辛,missing
4531,7.0,水冬瓜花,平、苦、甘,missing
8250,7.0,四方木皮,平、苦、涩,missing
6787,7.0,猪毛七,平、苦,missing
4527,7.0,水凤仙,平、苦、辛,missing
4517,7.0,水红木叶,平、苦、涩,missing
4513,7.0,水葫芦根,平、苦、辛,missing
9275,7.0,白地紫菀,平、苦、辛,肺、大肠、脾
4511,7.0,水葫芦七,平、苦、辛,missing
1313,7.0,翻白草,平、苦、甘,missing
11851,7.0,小叶女贞,平、苦、淡,肺、心
4491,7.0,水蓼,平、苦、辛,大肠、胃、脾
1315,7.0,广枝仁,平、苦、涩,肺、大肠、脾
8833,7.0,紫花苣苔,平、苦、涩,missing
4487,7.0,水龙胆草根,平、苦、辛,missing
1321,7.0,广西花点草根,平、苦,missing
4484,7.0,水麻,平、苦,missing
4434,7.0,水虾草根,平、苦、辛,missing
4452,7.0,水松球果,平、苦,missing
6820,7.0,棕榈叶,平、苦、涩,胃、脾
4453,7.0,水松皮,平、苦,missing
6818,7.0,棕树心,平、苦、涩,心、脾
8818,7.0,紫薇,平、苦、涩,missing
8199,7.0,三月泡,平、苦、甘,missing
1333,7.0,干檀香,平、苦、辛,missing
4460,7.0,水莎草,平、苦、辛,肺
8236,7.0,水边指甲花,平、苦、辛,missing
1328,7.0,广布柳叶菜,平、苦,missing
10364,7.0,海蛾,平、苦、辛,肺、大肠
1323,7.0,广西狗牙花,平、苦、辛,missing
4482,7.0,水麻根,平、苦、辛,missing
10367,7.0,桦菌芝,平、苦、淡,胃、脾
8195,7.0,山荸荠,平、苦,missing
6889,7.0,紫红鞭,平、苦,missing
8188,7.0,山矾,平、苦、辛,missing
4134,7.0,漆大姑根,平、苦、涩,大肠
1568,7.0,灌木蒲桃,平、苦、辛,missing
1569,7.0,罐子草,平、苦、甘,missing
8138,7.0,绒毛鸭脚木,平、苦、涩,missing
8136,7.0,柔毛艾纳香,平、苦,missing
9193,7.0,鲛鱼,平、苦,肺、膀胱
1580,7.0,火索麻,平、苦、辛,胃
11691,7.0,山梅花根皮,平、苦、辛,胃、膀胱、脾
10509,7.0,红藤,平、苦,大肠、胃
6975,7.0,北鹤虱,平、苦、辛、毒,胃、脾
8129,7.0,清香桂,平、苦、辛,missing
1600,7.0,回心草,平、苦、淡,心
4103,7.0,蚯疽草,平、苦、辛,missing
10516,7.0,合掌消,平、苦、毒,肺、脾
4100,7.0,球序鹅掌柴,平、苦、辛,missing
1609,7.0,灰绿水苎麻,平、苦,missing
1615,7.0,灰藋,平、苦、甘,missing
9164,7.0,捆仙丝,平、苦、涩,肺、胃、脾
7003,7.0,粉萆薢,平、苦,胃、肾
4062,7.0,窃衣,平、苦、辛,大肠、脾
1665,7.0,红山药,平、苦、辛,missing
1662,7.0,红石耳,平、苦,胃
8111,7.0,奇蒿,平、苦、辛,missing
4135,7.0,漆大姑,平、苦、涩,大肠、胃、脾
1646,7.0,红缘层孔菌,平、苦,missing
4089,7.0,雀榕叶,平、苦、甘,missing
4090,7.0,雀榕根,平、苦、甘,missing
4091,7.0,雀翘,平、苦、辛,missing
8119,7.0,秦岭耧斗菜,平、苦、辛、毒,missing
1622,7.0,华卫矛,平、苦、辛,missing
1620,7.0,华泽兰,平、苦、辛、毒,missing
1639,7.0,红紫珠,平、苦,肺、膀胱、肾
4550,7.0,双叶金枪,平、苦,missing
1563,7.0,橄榄根,平、苦,missing
8149,7.0,山杨树皮,平、苦、辛,missing
4282,7.0,山货榔,平、苦、辛、毒,膀胱、肾
1468,7.0,鬼柳树,平、苦,膀胱
10443,7.0,蛔虫草,平、苦、辛,大肠、小肠
8185,7.0,山蒿,平、苦、辛,missing
1472,7.0,鬼点灯,平、苦、涩、毒,肺
4256,7.0,山麻根,平、苦、辛,missing
11763,7.0,土连翘叶,平、苦,脾
4244,7.0,山佩兰,平、苦、辛,missing
4235,7.0,山芹,平、苦、辛,missing
9221,7.0,鲩鱼,平、苦、涩、酸,肺、大肠、胃
4221,7.0,山陀螺,平、苦、辛,missing
8165,7.0,山蚂蝗,平、苦,missing
4214,7.0,山乌珠叶,平、苦、涩,missing
4211,7.0,山五味子根,平、苦、涩、甘,missing
6928,7.0,槠子,平、苦、涩、甘,missing
4207,7.0,山羊耳,平、苦、辛,missing
6932,7.0,蜘蛛果茎叶,平、苦、甘,missing
10487,7.0,花斑裸胸鳝,平、苦、咸,肺、大肠
4168,7.0,茸草,平、苦,missing
11720,7.0,天山侧金盏花,平、苦、毒,心、膀胱
4175,7.0,热带灵芝,平、苦,missing
8152,7.0,山香,平、苦、辛,missing
4186,7.0,榕须,平、苦,肺、脾、肾
8848,7.0,蜘蛛果,平、苦、甘,missing
6943,7.0,醉针茅,平、苦,missing
6941,7.0,獐耳细辛,平、苦,missing
1541,7.0,隔山香,平、苦、辛,missing
1530,7.0,高脚落山箕根,平、苦、辛,missing
8846,7.0,锥栗,平、苦、涩、甘,missing
1522,7.0,高山柏,平、苦,missing
8161,7.0,山萩,平、苦、甘,missing
6942,7.0,醉针茅根,平、苦,missing
6780,7.0,猪屎豆,平、苦、辛、毒,missing
11159,7.0,马先篙,平、苦、毒,膀胱、肾
8310,7.0,索骨丹,平、苦、涩、毒,missing
4784,7.0,肾经草,平、苦、甘,missing
4653,7.0,石芥菜,平、苦,missing
4719,7.0,佘山羊奶子,平、苦、淡,missing
6680,7.0,柞树皮,平、苦、涩,missing
1185,7.0,凤尾兰,平、苦、辛,missing
4785,7.0,肾果小扁豆,平、苦,missing
1261,7.0,匐地风毛菊,平、苦、辛,missing
1117,7.0,滇海水仙花,平、苦、辛,missing
6737,7.0,准噶尔鸢尾,平、苦、辛,missing
8311,7.0,栓皮栎,平、苦、涩,missing
4728,7.0,杉蔓石松,平、苦、辛,missing
8823,7.0,紫泡,平、温、苦、涩、甘、酸,missing
4795,7.0,树舌,平、苦,胃、脾
1112,7.0,滇南寄生,平、苦、甘,missing
11889,7.0,小乔木紫金牛,平、苦、辛,肺
8315,7.0,硕苞蔷薇,平、温、苦、甘、酸,missing
6681,7.0,柞木枝,平、苦,missing
8345,7.0,土密树,平、苦、淡,missing
4635,7.0,石龙芮子,平、苦,心
4755,7.0,松下兰,平、苦,肺、脾
4730,7.0,杉寄生,平、苦、甘,missing
4705,7.0,伞形梅笠草,平、苦,missing
4780,7.0,肾子草,平、苦、咸、辛,missing
1239,7.0,枫香寄生,平、苦、辛,肺、脾、肾
8298,7.0,松打七,平、苦、涩,missing
8335,7.0,楤木,平、苦、甘,missing
1204,7.0,分心木,平、苦、涩,脾、肾
11936,7.0,细叶艾,平、苦、辛,肺
8327,7.0,匙羹藤,平、苦,missing
4691,7.0,石参,平、苦,missing
1231,7.0,佛手柑根,平、苦、辛,胃、脾、肾
11943,7.0,小年药,平、苦、辛,膀胱
4678,7.0,石吊兰,平、苦、辛,missing
4775,7.0,实葫芦根,平、苦、辛,missing
1139,7.0,耳叶排草,平、苦、涩,missing
1235,7.0,佛肚花,平、苦,missing
4673,7.0,石风车子叶,平、苦、甘,missing
6726,7.0,柘树果实,平、苦,missing
6707,7.0,枳根皮,平、苦,大肠、胃
4773,7.0,使君子根,平、苦、辛,肺、脾
8252,7.0,四方蒿,平、苦、辛,missing
6727,7.0,柘木白皮,平、苦、甘,missing
8290,7.0,沙地柏,平、苦,missing
6679,7.0,柞树叶,平、苦、涩,missing
4768,7.0,松橄榄,平、苦,missing
1097,7.0,短柄南蛇藤茎叶,平、苦、辛、毒,missing
1105,7.0,棣棠花,平、苦、涩,肺、胃、脾
8261,7.0,石楠,平、苦、辛,missing
4852,7.0,涩梨叶,平、苦、甘,missing
4569,7.0,四照花皮,平、苦、涩,missing
4567,7.0,少花柏拉木,平、苦、涩,missing
1285,7.0,蜂窝草,平、苦、辛,missing
1081,7.0,倒挂草,平、苦,missing
4566,7.0,少年红,平、苦、辛,missing
8356,7.0,太白针,平、苦,missing
8324,7.0,蛇疙瘩,平、苦、涩、甘,missing
4564,7.0,升药底,平、苦,肺
11875,7.0,悬钩茎,平、苦、酸,肺
10246,7.0,柑果子,平、苦、辛,胃、脾
