Label,名称,Taste,Type
2.0,银耳,温、苦、辛,肺、心、胃、肾、肝
2.0,阴,凉、苦、涩,心、大肠
2.0,中国水蛇,凉、辛,肺
2.0,野棕,甘、辛,胃
2.0,水团花根,凉、苦、涩,肺、膀胱
2.0,水丁香,凉、平、苦、涩、甘、辛、毒,肾
2.0,葶苈子,寒、苦、辛,肺、心、胃、膀胱、肝
2.0,褐河乌,寒、苦、咸,心、脾、肝
2.0,白背三七茎叶,寒、咸、辛、毒,肺、心
2.0,小山豆根,寒、苦,肺、心、大肠
2.0,蚂蝗七,凉、苦、毒,肺、胃、脾
2.0,大理白前,寒、苦,肺、小肠、膀胱
2.0,枣树皮,温、苦、涩,肺、大肠
2.0,大花葵,寒、苦、辛,肺
2.0,短穗铁苋菜,凉、苦,大肠、胃
2.0,红车轴草,寒、苦、甘,肺
2.0,墨吉对虾,温、咸、甘,胃、脾、肾
2.0,黄花地桃花,寒、苦,肺、膀胱
2.0,泽漆,寒、苦、辛、毒,肺、大肠、小肠、脾
2.0,墨地,平、涩、甘、酸、毒,肺、胃、脾、肝
2.0,龙船花根,凉、苦、涩,肺、胃
2.0,合萌根,寒、苦、甘,肺、胃、膀胱
2.0,合萌,寒、苦、甘、毒,肺、胃
2.0,鲤鱼齿,寒、咸,膀胱、肾
2.0,黄花独蒜,寒、苦、甘,肺、心
2.0,鲤鱼鳞,寒、咸、甘,肺、脾、肝
2.0,苦槛兰,missing,missing
2.0,淡竹壳,寒、苦,肝
2.0,阔叶山麦冬,寒、平、甘,肺、心、胃
2.0,蒙自栒子,凉、苦,心、肾
2.0,藜芦,寒、苦、辛、毒,肺、胃、肝
2.0,地五泡藤,温、咸,胃、肝
2.0,多叶紫堇,凉、苦,肺、胃
2.0,白细辛,温、辛、毒,肾、肝
2.0,龙利叶花,平、苦、淡,肺
2.0,马桑叶,寒、苦、辛、毒,肺、心
2.0,马蹄根,寒、苦、涩,肺、心、大肠
2.0,刚毛木蓝,凉、苦、涩,肝
2.0,黄河裸裂尻鱼,寒、苦、咸,肺、大肠、胃、脾
2.0,野牡丹根,平、温、涩、甘、酸,胃、脾、肝
2.0,云南苏铁果,凉、苦、酸,肺、大肠
2.0,柞木叶,寒、苦、涩,心
2.0,云芝,寒、甘、淡,肺、脾、肝
2.0,戟叶鹅绒藤,凉、苦,心
2.0,毛叶胡椒,温、辛,胃、肝
2.0,粉绿竹,平、甘,肺
2.0,多鳞鳞毛蕨,寒、苦,肝
2.0,鳢鱼胆,寒、甘,肺、肝
2.0,龙骨莲,寒、苦、甘,脾
2.0,龙骨风,平、苦,肺、胃、肾
2.0,点纹芦荟,寒、苦、辛、毒,肺、膀胱、肝
2.0,野百合,凉、苦、毒,肺、大肠、肝
2.0,单盖铁线蕨,寒、咸、毒,肺、大肠、胃
2.0,大杜鹃,温、咸,肺、大肠、肾、肝
2.0,蝼蛄,寒、咸、毒,大肠、小肠、膀胱
2.0,药用阴地蕨,凉、苦,肺、心
2.0,花蚁虫,寒、苦、毒,肺、心
2.0,芝麻菜,寒、苦、辛,肺、膀胱
2.0,拂子茅,平、酸,肾、肝
2.0,单花翠雀花,温、酸,肺、胃
2.0,野京豆,寒、苦,肺
2.0,吕宋果,寒、苦、毒,胃、脾
2.0,朱砂莲,寒、苦、辛,肺、心、肝
2.0,量天尺花,寒、甘,肺
2.0,诃子叶,平、苦、涩,肺、大肠、胃
2.0,诃子,平、苦、涩、酸,肺、大肠、胃
2.0,稻绿蝽,温、辛,肝
2.0,短柱鹿蹄草,温、苦,肺、胃、肾、肝
2.0,糠油,平、苦、甘,肺
2.0,丽江大黄,寒、苦、涩,胃、肝
2.0,葎草,寒、苦、甘,肺、肾
2.0,竹蠹虫,寒、苦,肾
2.0,落地金钱,凉、苦、淡,肺、大肠
2.0,落地生根,寒、苦、酸,肺、肾
2.0,短刺变豆菜,温、苦,肾、肝
2.0,苦菜花子,平、甘、毒,心、肝
2.0,稻槎菜,平、苦,肺、肝
2.0,白垩,温、苦、毒,肺、脾、肾
2.0,大白刺,温、甘、酸,脾、肾、肝
2.0,宽跗陇马陆,凉、苦、咸,肺、胃、肝
2.0,白头翁,寒、苦,大肠、胃
2.0,大萼重楼,寒、苦,心
2.0,大黑蒿,寒、苦,心、大肠、肝
2.0,花叶子,凉、苦,肺、心、肾
2.0,花叶竹芋,寒、苦、辛、毒,心
2.0,倒扎泡,凉、苦、涩,肝
2.0,野决明,寒、苦、毒,肺、胃
2.0,知母,寒、苦,肺、胃、肾
2.0,蛹草,平、甘,肺、肾
2.0,蓼大青叶,寒、苦,心、胃
2.0,地黄实,温、甘,肾
2.0,木半夏,温、涩、淡,肺、大肠
2.0,蒙自虎耳草,寒、苦、辛、毒,肺、肝
2.0,兰石草果,寒、苦、甘,脾、肾
2.0,大叶狼豆柴,凉、苦、甘,脾、肝
2.0,香附,寒、辛、毒,肺、三焦、胃、脾、肝
2.0,花苜蓿,寒、苦,肺、大肠、胃、肝
2.0,白侧耳,寒、苦、辛,肺
2.0,大果上叶,凉、甘、酸,肺、肾、肝
2.0,酪,寒、甘、酸,肺、大肠、胃
2.0,兰花叶,寒、辛,肺、心、脾
2.0,短柄野芝麻,凉、苦、甘,膀胱、肾、肝
2.0,咸秋石,寒、咸、毒,肺、心、肾
2.0,云南皂角刺,温、苦、辛,肺、心
2.0,马蔺花,寒、苦、甘、辛,肺、胃、脾、肝
2.0,红土子皮,凉、苦,肺
2.0,毛大丁草根,平、温、苦、毒,肺、大肠、胃、膀胱
2.0,钩距黄堇,凉、苦,心、胃、肝
2.0,短嘴金丝燕,凉、甘,肺、脾
2.0,梓木,寒、苦,肺、大肠、肝
2.0,白薇,寒、苦、咸,肺、胃、肝
2.0,红树皮,寒、苦、涩,胃、脾
2.0,马兰藤,温、辛,肾
2.0,梓叶,寒、苦,肺、心
2.0,窄叶大戟,寒、苦、毒,肺
2.0,黄刺皮,寒、苦,肺、大肠、胃
2.0,多裂独活,寒、甘、辛,肝
2.0,毛女贞,寒、苦,肺、心
2.0,毛排钱草,平、苦、涩,肺、脾
2.0,浙贝母,寒、苦,肺、心
2.0,异株木樨榄,寒、苦,膀胱
2.0,短柄紫珠,温、苦,肺、脾
2.0,滇西风毛菊,温、苦,心、肝
2.0,圆椎茎阿魏,温、辛,脾、肝
2.0,毛发唐松草,寒、苦,肺、大肠
2.0,大叶繁缕,温、甘,肾
2.0,毛叶楤木,平、淡,肺
2.0,异叶海桐,凉、苦,肺、大肠、肝
2.0,挂兰,凉、平、苦、甘、淡,肺、心
2.0,苧麻叶,寒、甘、毒,肺、脾、肾
2.0,牡丹皮,寒、凉、苦、辛,肺、心、肾、肝
2.0,西瓜霜,寒、咸,肺、脾
2.0,了哥王根,寒、苦、辛、毒,肺、肝
2.0,大叶野扇花,平、苦、辛,心、脾、肝
2.0,红紫珠,平、苦,肺、膀胱、肾
2.0,毛叶草,寒、苦,肺
2.0,毒鼠子,温、苦、辛、毒、剧毒,心、肝
2.0,杏树皮,寒、甘,肺、心
2.0,了哥王,寒、苦、辛、毒,肺、心、小肠
2.0,多枝柳穿鱼,寒、苦,胆、肝
2.0,猪蹄甲,寒、咸,大肠、胃
2.0,拔毒散,寒、苦,肺、肝
2.0,大良姜,温、辛,胃
2.0,野升麻,寒、苦、甘、辛,肺、大肠、脾
2.0,点鳍燕鳐鱼,凉、苦、咸、辛,胃、肝
2.0,白鲜皮,寒、苦、咸,肺、小肠、胃、膀胱、脾
2.0,猪鬃凤尾蕨,苦、淡,肺、胃、膀胱
2.0,梓白皮,寒、苦,胃、胆
2.0,堆心菊,平、甘,肾、肝
2.0,大苞叶千斤拔叶,凉、苦,肺、脾
2.0,胆星,凉、苦、辛,肺、心、胆、肝
2.0,杏仁,温、苦、毒,肺、大肠、脾
2.0,木通,寒、苦,心、小肠、膀胱、脾、肾
2.0,栀子叶,寒、苦、涩,肺、肾、肝
2.0,细果角茴香,寒、苦、毒,肺、胆、肝
2.0,龙须藤,寒、苦,肺
2.0,毛蒌,温、辛,missing
2.0,蒙自赤杨,寒、凉、苦、涩,肺、大肠、膀胱
2.0,假黄麻,寒、淡,肺、心、胃
2.0,戟叶酸模,温、涩、辛、酸,肺、膀胱
2.0,百解藤,寒、苦,肺、大肠、肝
2.0,栀子花,寒、苦,肺、肝
2.0,马槟榔,寒、甘,肺、胃、脾
2.0,百脉根,寒、苦、甘,肺
2.0,百蕊草,寒、苦、辛,脾、肾
2.0,响铃草,寒、平、苦、酸,肺
2.0,谷蓼,平、甘、辛,胃、脾、肝
2.0,桂树根,平、温、涩、甘、辛、毒,胃、肾、肝
2.0,马甲子根,平、苦,肺、心
2.0,买麻藤,温、苦,肺、肝
2.0,枳壳,寒、苦、酸,肺、大肠、胃、脾、肝
2.0,羊眼花,寒、苦,肺
2.0,黄瓜藤,凉、苦,肺、心
2.0,大头陈,凉、平、苦、辛、香,肺、大肠
2.0,木芙蓉根,凉、苦,肺、心、肝
2.0,大蝼蛄虾,寒、咸,肝
2.0,冬青叶,寒、苦、涩,肺、肝
2.0,圆果冷水花,温、甘、辛,missing
2.0,大家鼠,平、咸、辛,心、肝
2.0,珠儿参叶,寒、苦、甘,肺、心、胃
2.0,滇瑞香,温、涩、辛、毒,膀胱、肝
2.0,药鼠李,凉、苦,大肠
2.0,芭蕉子,寒,肺、心、肾
2.0,鲸鲨骨,寒、咸、辛,肺、肾、肝
2.0,龙眼树皮,平、苦,肺、胃、脾
2.0,百合花,寒、苦、甘,肺
2.0,木防己,寒、苦、辛,肺、膀胱、脾、肾
2.0,豆叶霸王,凉、辛,肺、胃、膀胱
2.0,鸡爪竻,苦、涩、甘,心、大肠、肝
2.0,木蝴蝶,寒、苦、甘,肺、胃、肝
2.0,钉耙七,寒、苦,大肠、胃
2.0,木槿皮,寒、苦、甘,肺、心、大肠、胃、脾、肝
2.0,木槿叶,寒、苦,心、大肠、胃
2.0,短叶赤车,温、辛,肺、心、肾
2.0,百合,寒、苦、甘,肺、心
2.0,栀子,寒、苦,肺、心、三焦、胃、肝
2.0,毛裂蜂斗菜,平、甘,肺
2.0,没食子,温、苦,肺、脾、肾
2.0,多裂蒲公英,寒、苦、甘,脾、肾、肝
2.0,白饭树根,凉、苦,肺、心
2.0,肇庆鱼藤,温、苦、辛,肾、肝
2.0,灶马,温、咸、辛,肺、脾
2.0,陆地棉,热、辛,胃、肾、肝
2.0,芦茎,寒、甘,肺、心
2.0,海萝,寒、咸,肺、大肠、脾
2.0,柳叶梣,寒、苦,肺、大肠、肝
2.0,展枝唐松草,平、苦,肺、胃
2.0,芦荟花,寒、苦,肺、胃、膀胱、脾
2.0,大青草,寒、苦,心、胆
2.0,大叶钩藤根,凉、苦、甘,脾、肝
2.0,柳叶,寒、苦,肺、心、肾
2.0,薏苡仁,寒、甘、淡,肺、脾、肾
2.0,绿萝,平、辛,肾
2.0,宽叶扁蕾,寒、苦,肺、胆、肝
2.0,黄缅桂,凉、苦,肺、脾
2.0,朱红栓菌,温、涩、辛,肝
2.0,海金沙根,寒、甘、淡,肺、膀胱、肝
2.0,都咸子,平、甘、毒,肺
2.0,地瓜,凉、甘,肺、胃
2.0,阔柄蟹甲草,温、辛,肺、膀胱
2.0,地膏药,寒、苦,大肠、肝
2.0,白蔹,寒、苦、辛,肺、心、脾、肝
2.0,荻,凉、甘,肝
2.0,莲子心,寒、苦,肺、心、肾
2.0,鼹鼠,寒、咸,肺、心
2.0,海鹞鱼齿,毒,肺
2.0,短序琼楠,寒、苦,脾
2.0,淡竹笋,寒、甘,肺、胃、肝
2.0,猪胆汁,寒、苦、咸,肺、心、大肠、胆、肝
2.0,伏牛花,苦、甘、毒,肾、肝
2.0,魁蒿,温、苦、辛,肾、肝
2.0,滇羊耳蒜,凉、涩、辛、酸,肝
2.0,峨三七,missing,missing
2.0,白蓝翠雀花,寒、苦,大肠、胃
2.0,鸬鹚肉,寒、咸、酸,脾
2.0,萱藻,寒、咸,肺、肝
2.0,海蚯蚓,寒、咸,心
2.0,地毡草,寒、甘、毒,肺、心、胃
2.0,大盖球子草,寒、苦,心
2.0,凤尾蕉叶,温、甘、酸,肺、胃、肝
2.0,紫背天葵草,平、涩、辛、酸,肾、肝
2.0,风藤,温、辛,肝
2.0,芦叶,寒、甘,肺、胃
2.0,紫青藤根,温、涩,肾、肝
2.0,芦根,寒、甘,肺、胃、膀胱
2.0,尖耳贯众,寒、苦、毒,膀胱、肝
2.0,藏羚角,寒、咸,胃、肝
2.0,多花蓬莱葛,凉、苦,肝
2.0,黄蜀葵根,寒、苦、甘,肺、膀胱、肾
2.0,鹿斑鲾,温、甘,胃、脾
2.0,二药五月茶,寒、苦,心、肝
2.0,断线蕨,凉、涩、淡,膀胱、肾
2.0,鲜黄连,寒、苦,肺、大肠、胃
2.0,鄂西鼠尾草,寒、苦、辛,胃、胆、肝
2.0,连蕊茶,寒、苦,肺
2.0,蓝桉根皮,苦,肺、肝
2.0,苦苣根,平、涩,肺、大肠
2.0,连翘茎叶,寒、苦,肺、心
2.0,李根,寒、苦、毒,胃、脾
2.0,黄三七,凉、苦,肺、心、大肠、胃
2.0,连翘,寒、苦,肺、心、胆
2.0,林背子,寒、平、苦、涩、酸、毒,心、膀胱、脾、肝
2.0,黄芩,寒、苦,肺、心、大肠、胆、肝
2.0,鹅喉管,平、甘,肺
2.0,朗县虎耳草,温、甘,肺
2.0,丽春花,寒、苦、涩、毒,大肠
2.0,棱枝槲寄生,平、温、苦、涩、辛,脾、肾
2.0,连翘根,寒、苦,肺、胃
2.0,大独活,温、辛,肾、肝
2.0,榆白皮,寒、甘,肺、膀胱、脾
2.0,黄牛茶,凉、苦、甘、淡,肺、大肠、胃
2.0,鹅脚木叶,寒、苦,肺、心
2.0,苦蘵果实,平、酸、毒,脾、肝
2.0,良达,凉、甘、辛,胃、肾
2.0,新疆木通,寒、苦,心、膀胱
2.0,拦路虎,寒、苦,肺、膀胱
2.0,海带根,寒、咸,肺、肝
2.0,丽花蒲公英,寒、苦、甘,胃、肝
2.0,罂粟壳,寒、涩、酸,肺、大肠、肾
2.0,大一枝箭,温、甘、辛、毒,肺、脾
2.0,黄水枝,寒、苦、毒,肺
2.0,绿菇,寒、甘、淡,肾、肝
2.0,白屈菜,凉、苦、毒,肺、心、肾
2.0,定木香,温、辛,肺、大肠
2.0,黄药子,寒、苦、毒,肺、肝
2.0,白毛夏枯草,寒、苦、甘,肺、肝
2.0,宽叶独行菜,凉、苦、涩,missing
2.0,白茅根,寒、甘,肺、心、胃、膀胱
2.0,鼋胆,寒、苦,肺
2.0,罗锅底,寒、苦、毒,心、大肠、胃
2.0,两色鳞毛蕨,寒、苦,肺
2.0,黄紫堇,凉、苦,肺、心、膀胱
2.0,白矾,寒、涩、酸、毒,肺、大肠、膀胱、脾、肝
2.0,多叶花椒,温、辛,肺、肝
2.0,葎草果穗,寒、甘,肺
2.0,鹿藿根,平、苦,肺、大肠、脾
2.0,竹叶卷心,missing,missing
2.0,枫香树叶,平、苦、辛、毒,脾、肾、肝
2.0,竹叶,寒、甘、淡,肺、心、胃
2.0,绣线菊子,凉、苦、毒,肺、大肠
2.0,大理鸭头兰,寒、甘,肾
2.0,鹿梨,寒、涩、酸、毒,大肠
2.0,柳叶亚菊,平、苦、辛,肺
2.0,苦玄参,凉、苦,心、大肠、胃、肝
2.0,卵叶茖葱,温、辛,肾、肝
2.0,胡颓子根,平、苦、酸,肺、脾
2.0,白鹤灵芝,寒、苦、甘,肺
2.0,杨梅叶蚊母树,温、苦、涩,肾
2.0,东川磨芋,温、甘、辛、毒,心、肝
2.0,宽萼翠雀花,平、辛,肺、肝
2.0,乱角莲,凉、苦、麻、毒,心、肝
2.0,风铃花,温、辛,胃
2.0,走边疆,寒、淡,肺、心
2.0,笑靥花,凉、苦,肺
2.0,异叶柴胡,寒、苦,胆、肝
2.0,两广锡兰莲,温、辛,脾、肾、肝
2.0,虾蟆肝,寒、咸,心
2.0,宽瓣金莲花,平、甘,胆、肝
2.0,六万藤,凉、苦,肾、肝
2.0,落新妇,凉、苦、毒,肺
2.0,白粉蝶,寒、苦,心
2.0,刀口药,平、涩、辛,missing
2.0,黄堇,寒、苦、涩、毒,肺、膀胱、肝
2.0,阔口真鲨肝油,平、甘,肾、肝
2.0,大头黄花蒿,寒、苦,肺、肾、肝
2.0,理肺散,凉、苦,肺、肾
2.0,狭眼凤尾蕨,寒、苦,大肠、胃
2.0,两块瓦,温、苦、涩,肾、肝
2.0,蛎菜,寒、咸,肺、肾
2.0,虎石头,寒、甘,肺
2.0,繁穗花,平、苦,心、肝
2.0,老鼠刺,寒、苦,肺
2.0,硬枝万年荞,凉、苦,大肠、胃
2.0,虎耳草,寒、苦、辛、毒,肺、大肠、脾
2.0,琉璃草根,寒、淡,肺
2.0,竹沥,寒、苦、甘,肺、心、肝
2.0,虾蟆皮,寒、咸,心
2.0,狐肠,寒、苦,胃、脾
2.0,灯心草根,寒、甘、毒,膀胱、胆、肝
2.0,两粤黄檀,温、辛,肝
2.0,一文钱,寒、苦、毒,胃、脾
2.0,龙角,平、甘、毒,心、肝
2.0,飞蝗,missing,missing
2.0,梨果仙人掌,寒、苦,肺、脾
2.0,白及,寒、苦、涩、甘,肺、胃
2.0,白暨豚,寒、苦、咸,肺、心
2.0,白接骨,凉、苦、淡,肺
2.0,棕鳞瓦韦,凉、苦,大肠、胃
2.0,旋鸡尾,寒、凉、苦、毒,肺、心、脾、肝
2.0,地瓜子,毒,肝
2.0,中华剑蕨,寒、苦,膀胱、肾
2.0,德国蜚蠊,寒、苦、咸、甘,心、肾、肝
2.0,卤碱,寒、苦、咸、毒,肺、心、肾
2.0,白克马叶,寒、苦、甘,肺、大肠
2.0,浪穹紫菀,凉、甘,肺
2.0,海藻,寒、苦、咸,肺、胃、脾、肾、肝
2.0,单花荠,寒、苦、辛,肺、心、胃、肝
2.0,大荃麻,寒、凉、苦、辛,肺、心
2.0,海蕴,寒、咸、毒,肺、肝
2.0,海月壳,寒、咸,心
2.0,裸头过路黄,寒、苦,肺
2.0,绿头鸭羽毛,寒、苦,肺
2.0,掌叶三叉蕨,凉、苦、辛,肺、膀胱
2.0,中华蹄盖蕨,凉、苦,肺、大肠
2.0,崖松,寒、涩、酸,肺、大肠
2.0,黄瘤孢,温、苦,肺
2.0,绿豆皮,寒、甘,肺、肝
2.0,大叶糖胶树,温、辛,膀胱
2.0,野冬青果,温、苦、涩,肺、肾
2.0,绿翅鸭,平、咸、甘,大肠、胃、脾、肾
2.0,钝叶千里光,凉、苦,大肠
2.0,绿矾,寒、涩、酸、毒,肺、大肠、脾、肝
2.0,陇塞忍冬,温、甘,肾
2.0,消石,温、苦、咸、毒,肺、心、脾
2.0,黄葵,寒、甘,肺、心
2.0,辣椒茎,热、辛、毒,胃、脾
2.0,白花丁香,寒、苦,心
2.0,孩儿茶,凉、苦、涩、毒,肺、心
2.0,单头紫菀根,凉、苦,心、脾、肝
2.0,粉草婆,平、苦、涩,肝
2.0,蜡皮蜥,平、苦、咸、甘,脾
2.0,白花射干,寒、苦、辛、毒,肺、胃、肝
2.0,漏斗菜,温、甘,肝
2.0,岭南来江藤,寒、苦,心
2.0,淡菜,温、咸、甘、毒,肾、肝
2.0,自消容,寒、淡、毒,肺、脾
2.0,丽春花果实,凉、酸,肺、大肠、脾
2.0,麻叶豆腐柴,温、苦、辛,肾、肝
2.0,冰,寒、甘、毒,肺、胃
2.0,大花田菁,missing,missing
2.0,齿叶报春,温、淡,肝
2.0,苦地胆,寒、苦、辛,肺、肾、肝
2.0,茶子木花,寒、苦、毒,胃、肝
2.0,纳鳖甲,平、咸、毒,脾、肾、肝
2.0,葛蕈,寒、苦、涩,肺、大肠
2.0,小草乌,寒、苦、毒,肺、胃
2.0,匙苞黄堇,寒、苦,肺、胃、肝
2.0,翅轴蹄盖蕨,苦、淡,肺、肝
2.0,葛蔓,寒、甘,肺
2.0,小檗,寒、苦,肺、脾、肝
2.0,粗壮绣球,凉、甘,肺、心
2.0,苦菜,寒、苦,心、大肠、胃、脾
2.0,毛角芫菁,凉、咸、辛,肺、肝
2.0,赤杨叶,温、辛,肝
2.0,穿鞘花,寒、苦、辛,肾、肝
2.0,紫花鱼灯草,寒、苦、辛、毒,肺、胃
2.0,蝙蝠藤,寒、苦,肺、肝
2.0,苦地丁,寒、苦,心、脾
2.0,刺猬皮,平、苦、甘、毒,胃、肝
2.0,齿瓣石斛,寒、甘,胃、肾
2.0,苦丁茶,寒、苦、甘,肺、胃、肝
2.0,爵床,寒、苦、咸、辛,肺、膀胱、肝
2.0,莿冬,平、苦,肺、肝
2.0,甘肃山麦冬,寒、苦、甘,肺
2.0,牛肋筋,寒、苦、辛,心、大肠、肝
2.0,鳗鲡鱼膏,寒、咸,肺
2.0,刺瓜,平、甘,肾、肝
2.0,金丝条马尾杉,平、淡,肝
2.0,春兰,平、甘、辛,肺、大肠、胃
2.0,冰片,寒、苦、辛,肺、心、脾
2.0,酢浆草,寒、酸,大肠、小肠
2.0,广西落檐,温、甘,脾、肾
2.0,紫菜,寒、咸、甘,肺、膀胱、脾
2.0,遍地金,寒、苦、涩,大肠
2.0,普通夜鹰,平、甘,肾、肝
2.0,皋芦,寒、苦,肺、心、膀胱、肝
2.0,刺梨叶,凉、苦,肺
2.0,柠条子,平、苦,肺
2.0,满江红根,寒、苦、辛,肺
2.0,穿心莲,寒、苦,肺、心、大肠、膀胱
2.0,广东金叶子,凉、苦、涩、甘,肝
2.0,翅果唐松草,寒、苦,肺、心、胃
2.0,刺樗,平、甘、辛,肺、脾
2.0,蚌粉,寒、咸,肺、胃、肝
2.0,岗梅根,寒、苦、甘,肺、大肠、肝
2.0,鹳骨,寒、甘,肺、脾
2.0,紫萁贯众,寒、苦、毒,胃、脾
2.0,蚌壳草根,凉、苦、甘,肺、脾
2.0,鲫鱼胆,寒、苦、毒,肺、肝
2.0,糙果紫堇,寒、苦、辛,肺、胆、脾
2.0,苹果,寒、凉、苦、涩、甘、酸、毒,missing
2.0,麻柳果,温、苦,肺
2.0,火秧竻,寒、苦、毒,心、大肠
2.0,长梗大柄冬青,温、甘,肾、肝
2.0,岗松根,寒、苦、辛,肺、脾
2.0,光叶蝴蝶草,凉、苦,肝
2.0,南天竹梗,寒、苦、辛,肺
2.0,南天竹根,寒、苦、毒,肺、肝
2.0,豺皮樟根,温、辛,胃、肾、肝
2.0,苦豆根,寒、苦,肾
2.0,银叶杜茎山,平、苦,肺、肝
2.0,狍肺,平、苦、咸,肺
2.0,满山红,寒、苦、辛、毒,肺
2.0,橄榄露,missing,missing
2.0,蒙古扁桃,平、苦,肺、大肠
2.0,茶子饼,苦、涩、辛、毒,肺
2.0,管仲,寒、苦、涩,大肠、脾
2.0,鸭舌头,寒、淡,脾
2.0,空心苋,寒、苦、甘,肺、心、膀胱、肝
2.0,紫堇,凉、苦、涩、毒,肺、脾、肾
2.0,长叶酸藤子,平、甘、酸,大肠、肾、肝
2.0,刺黄柏茎叶,寒、苦,胃
2.0,菊蒿,平、酸,大肠、胆、肝
2.0,白朱砂莲,寒、苦、辛,肺、心、肝
2.0,麦撇花藤,凉、苦,心、脾、肾、肝
2.0,黑蕊虎耳草,寒、苦、甘,肺、心、胃
2.0,川滇小檗,寒、苦,心、大肠、胃、肝
2.0,鳜鱼胆,寒、苦,肺
2.0,赤杨,凉、苦、涩,肺、心、脾
2.0,红脉忍冬,寒、甘,肝
2.0,刺莓果,平、甘、酸,胃、膀胱、脾、肝
2.0,礁膜,寒、咸,肺、肾
2.0,苦豆子,寒、苦、毒,肺、心
2.0,小贯众,寒、苦、涩,肺、大肠、肝
2.0,鬼灯笼根,寒、苦,肺、心
2.0,长尾旱獭,寒、苦、甘、辛,脾、肝
2.0,龟板,平、咸、甘、毒,心、脾、肾、肝
2.0,鬼灯笼,寒、苦、甘,肺、心
2.0,硬飘拂草,寒、甘,肺、肾
2.0,蜘蛛蜕壳,寒、毒,胃、脾
2.0,冠果草,寒、苦,肺、心、大肠、小肠
2.0,挂金灯,寒、甘、酸,肺、肾
2.0,狗屎花,凉、苦,肺、肾、肝
2.0,趾叶瓜蒌,凉、苦、甘,肝
2.0,牯岭野豌豆,寒、辛,肺、脾、肝
2.0,野蓟,凉、甘,肺、肾、肝
2.0,牛心茄子,平、苦、毒,心、肝
2.0,苦苣苔,寒、苦,心
2.0,牛乳,寒、甘,肺、心、胃
2.0,屏边三七,温、苦、甘,肾、肝
2.0,鬼点灯,平、苦、涩、毒,肺
2.0,小二仙草,凉、苦、涩,肺、大肠、膀胱
2.0,牛胆,寒、苦,肺、胆、肝
2.0,喉咙草,寒、苦、辛,肺、脾、肝
2.0,狗头骨,寒、凉、苦、甘、淡,心、大肠、肾、肝
2.0,苍耳子,温、苦、甘、毒,肺、脾、肾、肝
2.0,野凤仙花,寒、苦,肺、脾
2.0,滨海前胡,寒、辛、毒,肺、膀胱
2.0,鲫鱼胆草,平、苦、甘,肝
2.0,小果皂角,寒、苦,胃、脾
2.0,黑阳参,寒、苦、甘,肺、胃
2.0,狗肝菜,寒、苦、甘,肺、心、肝
2.0,鬼臼叶,温、辛,心
2.0,赤小豆芽,平、甘,大肠、肾、肝
2.0,陈火腿骨,平、苦、涩、辛,大肠、胃、脾
2.0,圆叶乌柏,凉、苦、辛,肺、肝
